===== MAG =====,,,,,,,,,,,,,
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2/26/2019 20:53,-5.98,-158.75,517.31,10.45,-12.15,26198.3,25611.5,25186.4,4646.8,-5514,-17.03,-84.69,10.09
2/26/2019 20:53,-6.93,-158.73,517.61,10.61,-14.04,26386.5,25597.8,25160.5,4711.4,-6402.9,-17.39,-84.5,10.11
2/26/2019 20:53,-7.88,-158.71,517.92,10.77,-15.92,26590.6,25571.1,25120.8,4777.6,-7292.3,-17.79,-84.3,10.13
2/26/2019 20:54,-8.83,-158.69,518.24,10.94,-17.77,26810,25531.3,25067.4,4845.3,-8181,-18.23,-84.09,10.14
2/26/2019 20:54,-9.78,-158.67,518.56,11.12,-19.59,27044.2,25478.6,25000.2,4914.3,-9068.2,-18.71,-83.89,10.16
2/26/2019 20:54,-10.73,-158.65,518.88,11.31,-21.39,27292.4,25412.9,24919.3,4984.6,-9952.9,-19.22,-83.67,10.18
2/26/2019 20:54,-11.68,-158.62,519.22,11.51,-23.15,27553.9,25334.6,24824.9,5055.9,-10834.1,-19.77,-83.46,10.2
2/26/2019 20:55,-12.63,-158.6,519.56,11.72,-24.89,27827.9,25243.7,24717.3,5128.2,-11711,-20.35,-83.23,10.22
2/26/2019 20:55,-13.57,-158.58,519.91,11.94,-26.59,28113.5,25140.5,24596.5,5201.4,-12582.8,-20.96,-83,10.24
2/26/2019 20:55,-14.52,-158.55,520.26,12.17,-28.25,28410.1,25025.4,24463,5275.3,-13448.6,-21.59,-82.77,10.26
2/26/2019 20:55,-15.47,-158.53,520.62,12.41,-29.88,28716.7,24898.7,24317.1,5349.9,-14307.6,-22.25,-82.53,10.28
2/26/2019 20:56,-16.42,-158.5,520.98,12.66,-31.48,29032.7,24760.8,24159.2,5425,-15159.1,-22.92,-82.28,10.3
2/26/2019 20:56,-17.37,-158.47,521.35,12.91,-33.03,29357,24612.1,23989.6,5500.4,-16002.5,-23.62,-82.02,10.32
2/26/2019 20:56,-18.31,-158.45,521.72,13.18,-34.55,29689.1,24453,23808.8,5576.2,-16837.1,-24.33,-81.76,10.34
2/26/2019 20:56,-19.26,-158.42,522.1,13.46,-36.03,30028,24284.1,23617.2,5652.1,-17662.4,-25.06,-81.49,10.36
2/26/2019 20:57,-20.21,-158.39,522.48,13.75,-37.47,30373.1,24105.8,23415.3,5728.2,-18477.9,-25.8,-81.22,10.38
2/26/2019 20:57,-21.15,-158.36,522.87,14.04,-38.88,30723.6,23918.6,23203.6,5804.3,-19283.1,-26.56,-80.93,10.41
2/26/2019 20:57,-22.1,-158.33,523.26,14.35,-40.24,31078.8,23723,22982.6,5880.4,-20077.6,-27.32,-80.64,10.43
2/26/2019 20:57,-23.05,-158.29,523.65,14.67,-41.57,31438,23519.4,22752.7,5956.4,-20861.1,-28.1,-80.34,10.46
2/26/2019 20:58,-23.99,-158.26,524.05,15,-42.87,31800.7,23308.4,22514.3,6032.2,-21633.3,-28.88,-80.02,10.48
2/26/2019 20:58,-24.94,-158.22,524.45,15.34,-44.12,32166.1,23090.5,22268,6107.9,-22394,-29.67,-79.7,10.51
2/26/2019 20:58,-25.88,-158.18,524.85,15.69,-45.34,32533.8,22866.1,22014.2,6183.3,-23142.9,-30.47,-79.38,10.53
2/26/2019 20:58,-26.83,-158.15,525.25,16.05,-46.53,32903.2,22635.7,21753.3,6258.4,-23879.9,-31.28,-79.04,10.56
2/26/2019 20:59,-27.77,-158.1,525.66,16.42,-47.69,33273.8,22399.7,21485.7,6333.3,-24604.9,-32.09,-78.69,10.59
2/26/2019 20:59,-28.72,-158.06,526.07,16.81,-48.81,33645.1,22158.6,21211.8,6407.9,-25317.8,-32.9,-78.33,10.61
2/26/2019 20:59,-29.66,-158.02,526.48,17.21,-49.9,34016.7,21912.8,20932,6482.2,-26018.6,-33.72,-77.96,10.64
2/26/2019 20:59,-30.61,-157.97,526.89,17.62,-50.95,34388.2,21662.6,20646.6,6556.3,-26707.3,-34.54,-77.58,10.67
2/26/2019 21:00,-31.55,-157.92,527.3,18.04,-51.98,34759.1,21408.4,20355.9,6630.1,-27383.8,-35.37,-77.18,10.7
2/26/2019 21:00,-32.49,-157.87,527.72,18.48,-52.98,35129.1,21150.6,20060.2,6703.7,-28048.2,-36.19,-76.78,10.73
2/26/2019 21:00,-33.44,-157.82,528.13,18.93,-53.95,35497.9,20889.5,19759.7,6777.1,-28700.6,-37.02,-76.36,10.76
2/26/2019 21:00,-34.38,-157.76,528.54,19.4,-54.89,35865.1,20625.4,19454.6,6850.4,-29341,-37.85,-75.93,10.8
2/26/2019 21:01,-35.32,-157.7,528.95,19.88,-55.81,36230.5,20358.6,19145.2,6923.5,-29969.5,-38.68,-75.48,10.83
2/26/2019 21:01,-36.26,-157.64,529.36,20.38,-56.7,36593.7,20089.3,18831.6,6996.6,-30586.2,-39.52,-75.02,10.87
2/26/2019 21:01,-37.2,-157.58,529.77,20.9,-57.57,36954.5,19817.8,18513.9,7069.6,-31191.1,-40.35,-74.55,10.9
2/26/2019 21:01,-38.15,-157.51,530.18,21.44,-58.41,37312.5,19544.3,18192.3,7142.8,-31784.4,-41.18,-74.06,10.94
2/26/2019 21:02,-39.09,-157.44,530.59,21.99,-59.23,37667.6,19268.9,17866.8,7216,-32366,-42.01,-73.56,10.98
2/26/2019 21:02,-40.03,-157.37,530.99,22.57,-60.03,38019.5,18992,17537.4,7289.3,-32936.1,-42.84,-73.04,11.01
2/26/2019 21:02,-40.97,-157.29,531.39,23.17,-60.81,38367.9,18713.5,17204.2,7362.9,-33494.7,-43.67,-72.5,11.05
2/26/2019 21:02,-41.91,-157.21,531.79,23.79,-61.56,38712.5,18433.8,16867.2,7436.8,-34041.9,-44.5,-71.95,11.1
2/26/2019 21:03,-42.85,-157.12,532.19,24.44,-62.3,39053,18153,16526.2,7511,-34577.5,-45.33,-71.37,11.14
2/26/2019 21:03,-43.78,-157.03,532.58,25.12,-63.02,39389.2,17871.1,16181.4,7585.5,-35101.8,-46.16,-70.78,11.18
2/26/2019 21:03,-44.72,-156.93,532.96,25.82,-63.72,39720.8,17588.5,15832.6,7660.6,-35614.4,-46.98,-70.16,11.23
2/26/2019 21:03,-45.66,-156.83,533.35,26.55,-64.4,40047.4,17305.1,15479.6,7736.1,-36115.5,-47.8,-69.52,11.27
2/26/2019 21:04,-46.6,-156.73,533.72,27.32,-65.06,40368.7,17021.2,15122.5,7812.2,-36604.8,-48.62,-68.87,11.32
2/26/2019 21:04,-47.54,-156.61,534.1,28.12,-65.71,40684.4,16736.9,14761.1,7888.9,-37082.3,-49.44,-68.18,11.37
2/26/2019 21:04,-48.47,-156.49,534.47,28.96,-66.34,40994.1,16452.5,14395.2,7966.3,-37547.7,-50.25,-67.48,11.42
2/26/2019 21:04,-49.41,-156.37,534.83,29.84,-66.95,41297.2,16168.1,14024.9,8044.4,-38000.7,-51.06,-66.74,11.48
2/26/2019 21:05,-50.34,-156.24,535.18,30.76,-67.55,41593.5,15884.1,13649.9,8123.2,-38441.1,-51.87,-65.98,11.53
2/26/2019 21:05,-51.28,-156.09,535.53,31.72,-68.13,41882.5,15600.7,13270.1,8202.8,-38868.5,-52.67,-65.19,11.59
2/26/2019 21:05,-52.21,-155.95,535.88,32.73,-68.7,42163.6,15318.2,12885.6,8283.1,-39282.5,-53.47,-64.37,11.65
2/26/2019 21:05,-53.15,-155.79,536.21,33.8,-69.25,42436.3,15037.2,12496.2,8364.3,-39682.8,-54.26,-63.52,11.71
2/26/2019 21:06,-54.08,-155.62,536.54,34.91,-69.78,42700,14757.9,12101.9,8446.4,-40068.6,-55.04,-62.63,11.77
2/26/2019 21:06,-55.01,-155.44,536.86,36.09,-70.3,42954.3,14481.1,11702.7,8529.3,-40439.7,-55.82,-61.71,11.84
2/26/2019 21:06,-55.94,-155.25,537.17,37.32,-70.8,43198.4,14207.4,11298.8,8613.2,-40795.2,-56.6,-60.75,11.9
2/26/2019 21:06,-56.88,-155.05,537.48,38.61,-71.28,43431.7,13937.4,10890.2,8697.9,-41134.7,-57.37,-59.75,11.97
2/26/2019 21:07,-57.81,-154.83,537.77,39.97,-71.75,43653.6,13672,10477.2,8783.5,-41457.4,-58.12,-58.71,12.05
2/26/2019 21:07,-58.74,-154.6,538.06,41.4,-72.2,43863.5,13412,10060,8870.1,-41762.7,-58.88,-57.62,12.12
2/26/2019 21:07,-59.66,-154.36,538.33,42.9,-72.62,44060.5,13158.6,9639,8957.6,-42049.7,-59.62,-56.49,12.2
2/26/2019 21:07,-60.59,-154.09,538.6,44.47,-73.03,44244.1,12912.8,9214.6,9046,-42317.8,-60.35,-55.31,12.29
2/26/2019 21:08,-61.52,-153.81,538.86,46.11,-73.42,44413.5,12675.8,8787.4,9135.4,-42566.2,-61.07,-54.07,12.37
2/26/2019 21:08,-62.44,-153.5,539.11,47.83,-73.78,44568,12448.8,8358,9225.8,-42794.1,-61.78,-52.78,12.46
2/26/2019 21:08,-63.37,-153.17,539.35,49.61,-74.12,44707,12233.2,7927.3,9317.2,-43000.8,-62.48,-51.43,12.56
2/26/2019 21:08,-64.29,-152.82,539.57,51.46,-74.43,44829.8,12030.5,7496.1,9409.7,-43185.4,-63.16,-50.02,12.66
2/26/2019 21:09,-65.21,-152.44,539.79,53.37,-74.72,44935.7,11841.9,7065.5,9503.2,-43347.3,-63.83,-48.55,12.76
2/26/2019 21:09,-66.13,-152.02,539.99,55.34,-74.98,45024.2,11669,6636.7,9597.9,-43485.8,-64.48,-47,12.86
2/26/2019 21:09,-67.05,-151.57,540.19,57.35,-75.21,45094.5,11513,6211.2,9693.8,-43600.1,-65.12,-45.39,12.98
2/26/2019 21:09,-67.97,-151.08,540.37,59.4,-75.41,45146.3,11375.2,5790.5,9791.1,-43689.7,-65.73,-43.7,13.09
2/26/2019 21:10,-68.88,-150.55,540.54,61.47,-75.57,45178.9,11256.7,5376.5,9889.8,-43754,-66.33,-41.93,13.22
2/26/2019 21:10,-69.79,-149.96,540.7,63.54,-75.7,45191.9,11158.6,4971.2,9990.1,-43792.6,-66.9,-40.09,13.34
2/26/2019 21:10,-70.7,-149.31,540.84,65.6,-75.8,45184.9,11081.5,4577,10092.1,-43804.9,-67.45,-38.16,13.47
2/26/2019 21:10,-71.61,-148.6,540.98,67.63,-75.87,45157.5,11026.1,4196.7,10196.2,-43790.7,-67.98,-36.15,13.61
2/26/2019 21:11,-72.51,-147.81,541.1,69.59,-75.9,45109.5,10992.5,3833.3,10302.4,-43749.7,-68.47,-34.05,13.76
2/26/2019 21:11,-73.41,-146.93,541.21,71.46,-75.89,45040.7,10980.6,3490.6,10411,-43681.7,-68.94,-31.87,13.91
2/26/2019 21:11,-74.3,-145.94,541.3,73.22,-75.85,44950.8,10990.2,3172.7,10522.3,-43586.6,-69.38,-29.61,14.06
2/26/2019 21:11,-75.19,-144.83,541.39,74.83,-75.77,44839.9,11020.5,2884.7,10636.3,-43464.5,-69.78,-27.26,14.22
2/26/2019 21:12,-76.07,-143.58,541.46,76.24,-75.66,44707.8,11070.8,2632.7,10753.2,-43315.4,-70.15,-24.83,14.39
2/26/2019 21:12,-76.95,-142.15,541.51,77.43,-75.52,44554.6,11139.6,2424,10872.7,-43139.6,-70.49,-22.34,14.56
2/26/2019 21:12,-77.81,-140.52,541.56,78.35,-75.35,44380.5,11225.7,2267.5,10994.3,-42937.3,-70.78,-19.77,14.73
2/26/2019 21:12,-78.66,-138.63,541.59,78.93,-75.15,44185.6,11327.4,2174.4,11116.8,-42709,-71.04,-17.14,14.91
2/26/2019 21:13,-79.5,-136.44,541.6,79.13,-74.92,43970.2,11443.1,2158.6,11237.6,-42455.1,-71.26,-14.46,15.1
2/26/2019 21:13,-80.32,-133.86,541.6,78.85,-74.66,43734.6,11570.7,2237.6,11352.3,-42176.2,-71.43,-11.74,15.28
2/26/2019 21:13,-81.11,-130.81,541.59,78.01,-74.38,43479.2,11708.5,2433.3,11452.9,-41873,-71.57,-8.99,15.47
2/26/2019 21:13,-81.87,-127.17,541.57,76.47,-74.07,43204.4,11854.5,2773,11525.6,-41546.3,-71.66,-6.22,15.66
2/26/2019 21:14,-82.6,-122.79,541.53,74.1,-73.75,42910.7,12006.8,3289,11547.5,-41196.7,-71.71,-3.45,15.85
2/26/2019 21:14,-83.27,-117.49,541.48,70.72,-73.41,42598.7,12163.4,4016.6,11481.1,-40825.3,-71.72,-0.68,16.03
2/26/2019 21:14,-83.86,-111.09,541.41,66.13,-73.05,42269,12322.6,4986.4,11268.6,-40432.9,-71.69,2.06,16.22
2/26/2019 21:14,-84.37,-103.41,541.33,60.18,-72.68,41922.1,12482.5,6207.8,10829.4,-40020.6,-71.62,4.77,16.41
2/26/2019 21:15,-84.76,-94.42,541.23,52.81,-72.29,41558.8,12641.6,7640.9,10071.1,-39589.4,-71.51,7.44,16.59
2/26/2019 21:15,-84.99,-84.29,541.12,44.23,-71.89,41179.8,12798.3,9171.2,8926.6,-39140.5,-71.36,10.05,16.77
2/26/2019 21:15,-85.06,-73.53,541,34.92,-71.49,40785.9,12951,10619.1,7413.7,-38675.1,-71.18,12.6,16.94
2/26/2019 21:15,-84.95,-62.86,540.87,25.62,-71.07,40377.8,13098.6,11810.3,5664.9,-38194.2,-70.96,15.08,17.11
2/26/2019 21:16,-84.67,-52.97,540.71,17.03,-70.65,39956.4,13239.7,12659.1,3877.8,-37699.1,-70.72,17.49,17.27
2/26/2019 21:16,-84.26,-44.29,540.55,9.57,-70.22,39522.5,13373.3,13187.2,2222.8,-37191.2,-70.45,19.82,17.43
2/26/2019 21:16,-83.73,-36.94,540.37,3.36,-69.79,39076.9,13498.3,13475.1,790.4,-36671.5,-70.14,22.06,17.59
2/26/2019 21:16,-83.11,-30.82,540.18,-1.68,-69.36,38620.6,13613.9,13608,-400.2,-36141.6,-69.82,24.22,17.74
2/26/2019 21:17,-82.42,-25.76,539.98,-5.73,-68.93,38154.4,13719.2,13650.7,-1369.8,-35602.6,-69.47,26.29,17.88
2/26/2019 21:17,-81.69,-21.57,539.76,-8.97,-68.49,37679.4,13813.7,13644.9,-2152.8,-35055.9,-69.1,28.28,18.01
2/26/2019 21:17,-80.92,-18.09,539.53,-11.56,-68.06,37196.3,13896.7,13614.9,-2784.5,-34502.8,-68.72,30.19,18.15
2/26/2019 21:17,-80.12,-15.16,539.28,-13.65,-67.63,36706.1,13967.8,13573.5,-3295.3,-33944.6,-68.32,32.01,18.27
2/26/2019 21:18,-79.29,-12.68,539.02,-15.34,-67.21,36209.8,14026.5,13527,-3709.8,-33382.8,-67.9,33.76,18.39
2/26/2019 21:18,-78.45,-10.57,538.75,-16.71,-66.79,35708.4,14072.5,13478,-4047.2,-32818.5,-67.47,35.43,18.51
2/26/2019 21:18,-77.6,-8.75,538.47,-17.84,-66.38,35202.8,14105.8,13427.2,-4322.5,-32253.1,-67.03,37.03,18.62
2/26/2019 21:18,-76.73,-7.17,538.17,-18.78,-65.97,34694,14126,13374.1,-4547.3,-31688,-66.58,38.56,18.72
2/26/2019 21:19,-75.85,-5.79,537.86,-19.56,-65.58,34182.9,14133.2,13317.9,-4730.7,-31124.3,-66.11,40.02,18.83
2/26/2019 21:19,-74.97,-4.57,537.54,-20.21,-65.19,33670.6,14127.4,13257.9,-4879.8,-30563.4,-65.65,41.42,18.92
2/26/2019 21:19,-74.08,-3.5,537.21,-20.76,-64.82,33157.9,14108.7,13193,-5000,-30006.6,-65.17,42.76,19.02
2/26/2019 21:19,-73.18,-2.54,536.86,-21.22,-64.46,32646,14077.2,13122.4,-5096.1,-29454.9,-64.69,44.04,19.11
2/26/2019 21:20,-72.28,-1.68,536.5,-21.62,-64.11,32135.6,14033.3,13045.7,-5171.4,-28909.6,-64.21,45.27,19.19
2/26/2019 21:20,-71.38,-0.91,536.14,-21.97,-63.77,31627.9,13977.1,12962.2,-5228.9,-28371.9,-63.72,46.46,19.28
2/26/2019 21:20,-70.47,-0.22,535.76,-22.27,-63.46,31123.7,13909.2,12871.7,-5271,-27842.8,-63.23,47.59,19.35
2/26/2019 21:20,-69.56,0.42,535.37,-22.53,-63.15,30624,13829.8,12774.1,-5299.7,-27323.4,-62.74,48.68,19.43
2/26/2019 21:21,-68.64,0.99,534.96,-22.77,-62.87,30129.7,13739.5,12669.2,-5316.6,-26814.6,-62.24,49.73,19.51
2/26/2019 21:21,-67.73,1.52,534.55,-22.97,-62.6,29641.6,13638.8,12557.1,-5323.1,-26317.4,-61.74,50.74,19.58
2/26/2019 21:21,-66.81,2,534.13,-23.16,-62.36,29160.7,13528.3,12438.2,-5320.3,-25832.8,-61.25,51.71,19.65
2/26/2019 21:21,-65.89,2.44,533.7,-23.33,-62.13,28687.8,13408.5,12312.6,-5309.4,-25361.4,-60.75,52.65,19.71
2/26/2019 21:22,-64.97,2.85,533.26,-23.48,-61.93,28223.8,13280.2,12180.7,-5291,-24904.2,-60.25,53.56,19.78
2/26/2019 21:22,-64.04,3.22,532.81,-23.62,-61.75,27769.4,13144.1,12043,-5266.1,-24461.7,-59.75,54.44,19.84
2/26/2019 21:22,-63.12,3.57,532.35,-23.75,-61.59,27325.4,13000.8,11900.1,-5235.3,-24034.5,-59.26,55.29,19.9
2/26/2019 21:22,-62.19,3.89,531.88,-23.86,-61.45,26892.6,12851.1,11752.4,-5199,-23623.4,-58.76,56.12,19.96
2/26/2019 21:23,-61.26,4.19,531.4,-23.97,-61.34,26471.6,12695.7,11600.7,-5158,-23228.6,-58.26,56.92,20.02
2/26/2019 21:23,-60.33,4.47,530.92,-24.07,-61.25,26063.2,12535.4,11445.5,-5112.6,-22850.6,-57.76,57.7,20.07
2/26/2019 21:23,-59.4,4.73,530.42,-24.16,-61.19,25667.8,12371.1,11287.5,-5063.2,-22489.9,-57.27,58.45,20.13
2/26/2019 21:23,-58.47,4.97,529.92,-24.24,-61.14,25286.2,12203.4,11127.4,-5010.3,-22146.6,-56.77,59.19,20.18
2/26/2019 21:24,-57.54,5.2,529.42,-24.31,-61.13,24918.9,12033.2,10966,-4954.3,-21821,-56.27,59.9,20.23
2/26/2019 21:24,-56.61,5.41,528.9,-24.38,-61.13,24566.4,11861.2,10803.9,-4895.4,-21513.2,-55.78,60.6,20.28
2/26/2019 21:24,-55.67,5.61,528.38,-24.43,-61.16,24229.1,11688.4,10641.9,-4834.1,-21223.4,-55.28,61.29,20.33
2/26/2019 21:24,-54.74,5.8,527.86,-24.47,-61.21,23907.5,11515.3,10480.6,-4770.5,-20951.5,-54.78,61.95,20.38
2/26/2019 21:25,-53.8,5.97,527.33,-24.51,-61.28,23602,11342.8,10321,-4705.1,-20697.7,-54.28,62.61,20.43
2/26/2019 21:25,-52.87,6.14,526.79,-24.53,-61.37,23312.9,11171.8,10163.5,-4638,-20461.8,-53.79,63.24,20.48
2/26/2019 21:25,-51.93,6.3,526.25,-24.54,-61.48,23040.6,11002.9,10009.1,-4569.6,-20243.7,-53.29,63.87,20.52
2/26/2019 21:25,-50.99,6.44,525.7,-24.54,-61.6,22785.4,10836.8,9858.3,-4500,-20043.3,-52.78,64.48,20.57
2/26/2019 21:26,-50.06,6.58,525.15,-24.52,-61.74,22547.4,10674.5,9712,-4429.6,-19860.5,-52.28,65.08,20.61
2/26/2019 21:26,-49.12,6.71,524.6,-24.48,-61.9,22326.9,10516.5,9570.8,-4358.5,-19695,-51.78,65.67,20.65
2/26/2019 21:26,-48.18,6.84,524.04,-24.43,-62.07,22124.1,10363.7,9435.5,-4287,-19546.6,-51.27,66.25,20.7
2/26/2019 21:26,-47.24,6.95,523.48,-24.37,-62.25,21939.1,10216.8,9306.7,-4215.3,-19414.9,-50.76,66.81,20.74
2/26/2019 21:27,-46.3,7.07,522.92,-24.28,-62.43,21772,10076.6,9185.3,-4143.5,-19299.8,-50.24,67.37,20.78
2/26/2019 21:27,-45.36,7.17,522.36,-24.17,-62.62,21622.8,9943.9,9072,-4071.8,-19200.7,-49.73,67.92,20.82
2/26/2019 21:27,-44.42,7.27,521.79,-24.04,-62.81,21491.6,9819.3,8967.5,-4000.4,-19117.3,-49.2,68.45,20.86
2/26/2019 21:27,-43.48,7.37,521.22,-23.89,-63.01,21378.3,9703.7,8872.6,-3929.4,-19049.2,-48.68,68.98,20.9
2/26/2019 21:28,-42.53,7.46,520.66,-23.71,-63.19,21282.9,9598,8788,-3858.9,-18995.8,-48.15,69.5,20.94
2/26/2019 21:28,-41.59,7.54,520.09,-23.5,-63.38,21205.1,9502.8,8714.7,-3789.1,-18956.7,-47.61,70.01,20.98
2/26/2019 21:28,-40.65,7.62,519.52,-23.26,-63.55,21144.9,9419.1,8653.4,-3720.1,-18931.1,-47.07,70.51,21.01
2/26/2019 21:28,-39.71,7.7,518.95,-23,-63.71,21101.9,9347.7,8604.9,-3651.8,-18918.5,-46.52,71,21.05
2/26/2019 21:29,-38.76,7.77,518.38,-22.7,-63.85,21075.7,9289.5,8570.1,-3584.5,-18918,-45.97,71.48,21.09
2/26/2019 21:29,-37.82,7.84,517.82,-22.37,-63.97,21066.1,9245.4,8549.9,-3518,-18928.9,-45.4,71.95,21.12
2/26/2019 21:29,-36.87,7.91,517.25,-22,-64.06,21072.5,9216.2,8545.1,-3452.4,-18950.3,-44.84,72.42,21.16
2/26/2019 21:29,-35.93,7.97,516.69,-21.6,-64.13,21094.5,9202.9,8556.6,-3387.8,-18981.1,-44.26,72.87,21.19
2/26/2019 21:30,-34.98,8.03,516.13,-21.17,-64.17,21131.2,9206.3,8585.3,-3324,-19020.3,-43.67,73.32,21.23
2/26/2019 21:30,-34.04,8.09,515.57,-20.7,-64.18,21182.2,9227.5,8632,-3261.2,-19066.7,-43.08,73.76,21.26
2/26/2019 21:30,-33.09,8.15,515.02,-20.19,-64.14,21246.6,9267.2,8697.5,-3199.1,-19119,-42.48,74.19,21.29
2/26/2019 21:30,-32.14,8.2,514.47,-19.66,-64.06,21323.5,9326.3,8782.6,-3137.9,-19175.7,-41.86,74.61,21.32
2/26/2019 21:31,-31.2,8.25,513.92,-19.1,-63.94,21412,9405.8,8888.1,-3077.3,-19235.5,-41.24,75.02,21.35
2/26/2019 21:31,-30.25,8.3,513.38,-18.51,-63.77,21511.2,9506.3,9014.7,-3017.3,-19296.7,-40.61,75.41,21.39
2/26/2019 21:31,-29.3,8.34,512.84,-17.89,-63.55,21620,9628.6,9163,-2957.9,-19357.5,-39.96,75.8,21.42
2/26/2019 21:31,-28.35,8.39,512.3,-17.25,-63.28,21737.3,9773.4,9333.6,-2898.9,-19416.2,-39.31,76.18,21.44
2/26/2019 21:32,-27.4,8.43,511.78,-16.6,-62.95,21861.9,9941.2,9526.8,-2840.2,-19470.9,-38.64,76.55,21.47
2/26/2019 21:32,-26.46,8.47,511.25,-15.93,-62.57,21992.8,10132.5,9743.2,-2781.7,-19519.6,-37.96,76.91,21.5
2/26/2019 21:32,-25.51,8.51,510.74,-15.26,-62.12,22128.7,10347.7,9982.9,-2723.3,-19560.3,-37.27,77.25,21.53
2/26/2019 21:32,-24.56,8.55,510.23,-14.58,-61.61,22268.4,10586.9,10246,-2664.9,-19590.8,-36.57,77.59,21.55
2/26/2019 21:33,-23.61,8.58,509.72,-13.9,-61.04,22410.7,10850.3,10532.6,-2606.5,-19609,-35.85,77.91,21.58
2/26/2019 21:33,-22.66,8.62,509.23,-13.22,-60.41,22554.5,11137.8,10842.4,-2547.8,-19612.6,-35.12,78.22,21.61
2/26/2019 21:33,-21.71,8.65,508.74,-12.55,-59.71,22698.5,11449.1,11175.3,-2488.8,-19599.6,-34.38,78.52,21.63
2/26/2019 21:33,-20.76,8.68,508.26,-11.9,-58.94,22841.8,11783.9,11530.7,-2429.4,-19567.5,-33.63,78.81,21.65
2/26/2019 21:34,-19.81,8.71,507.78,-11.25,-58.11,22983.2,12141.5,11908.1,-2369.5,-19514.4,-32.86,79.09,21.68
2/26/2019 21:34,-18.85,8.74,507.32,-10.63,-57.21,23121.8,12521.4,12306.6,-2309.1,-19437.9,-32.08,79.35,21.7
2/26/2019 21:34,-17.9,8.77,506.86,-10.02,-56.24,23256.6,12922.4,12725.4,-2248.1,-19336,-31.28,79.6,21.72
2/26/2019 21:34,-16.95,8.8,506.41,-9.43,-55.21,23386.9,13343.7,13163.3,-2186.4,-19206.7,-30.47,79.84,21.74
2/26/2019 21:35,-16,8.82,505.97,-8.86,-54.11,23512.1,13783.8,13619.2,-2124,-19047.9,-29.65,80.06,21.76
2/26/2019 21:35,-15.05,8.85,505.54,-8.32,-52.94,23631.4,14241.5,14091.6,-2060.9,-18858,-28.82,80.27,21.77
2/26/2019 21:35,-14.1,8.88,505.12,-7.8,-51.7,23744.5,14715.2,14579.1,-1997.1,-18635.1,-27.98,80.47,21.79
2/26/2019 21:35,-13.14,8.9,504.71,-7.3,-50.4,23851.1,15203.2,15079.9,-1932.5,-18377.7,-27.12,80.66,21.81
2/26/2019 21:36,-12.19,8.92,504.31,-6.83,-49.03,23951,15703.7,15592.3,-1867.2,-18084.4,-26.25,80.84,21.82
2/26/2019 21:36,-11.24,8.95,503.92,-6.38,-47.59,24044.1,16214.8,16114.4,-1801.2,-17753.9,-25.37,81,21.84
2/26/2019 21:36,-10.29,8.97,503.54,-5.95,-46.09,24130.7,16734.4,16644.3,-1734.6,-17385.3,-24.48,81.15,21.85
2/26/2019 21:36,-9.33,8.99,503.18,-5.54,-44.53,24211,17260.6,17179.9,-1667.3,-16977.7,-23.58,81.3,21.87
2/26/2019 21:37,-8.38,9.01,502.82,-5.16,-42.9,24285.3,17791.1,17719,-1599.4,-16530.4,-22.67,81.43,21.88
2/26/2019 21:37,-7.43,9.03,502.47,-4.79,-41.2,24354.4,18323.7,18259.6,-1531.1,-16043,-21.75,81.55,21.89
2/26/2019 21:37,-6.47,9.06,502.14,-4.45,-39.45,24418.8,18856.2,18799.4,-1462.4,-15515.3,-20.83,81.66,21.9
2/26/2019 21:37,-5.52,9.08,501.81,-4.12,-37.63,24479.5,19386.3,19336.2,-1393.3,-14947.2,-19.9,81.77,21.92
2/26/2019 21:38,-4.56,9.1,501.5,-3.81,-35.76,24537.5,19911.9,19867.8,-1323.9,-14338.9,-18.96,81.86,21.93
2/26/2019 21:38,-3.61,9.12,501.2,-3.52,-33.83,24593.7,20430.6,20392,-1254.4,-13690.9,-18.03,81.95,21.94
2/26/2019 21:38,-2.66,9.14,500.91,-3.24,-31.84,24649.5,20940.3,20906.7,-1184.8,-13003.9,-17.09,82.03,21.95
2/26/2019 21:38,-1.7,9.16,500.63,-2.98,-29.8,24706,21438.8,21409.8,-1115.3,-12278.5,-16.16,82.11,21.95
2/26/2019 21:39,-0.75,9.18,500.37,-2.73,-27.71,24764.6,21924.2,21899.2,-1045.9,-11515.9,    nan,      nan,   nan
2/26/2019 21:39,0.21,9.2,500.12,-2.5,-25.57,24826.7,22394.3,22373,-976.7,-10717.3,    nan,      nan,   nan
2/26/2019 21:39,1.16,9.22,499.87,-2.28,-23.39,24893.7,22847.3,22829.3,-907.9,-9884,    nan,      nan,   nan
2/26/2019 21:39,2.11,9.23,499.65,-2.07,-21.17,24966.9,23281.5,23266.3,-839.6,-9017.6,    nan,      nan,   nan
2/26/2019 21:40,3.07,9.25,499.43,-1.87,-18.92,25047.7,23695,23682.5,-771.8,-8119.9,    nan,      nan,   nan
2/26/2019 21:40,4.02,9.27,499.23,-1.68,-16.63,25137.5,24086.5,24076.2,-704.7,-7192.5,    nan,      nan,   nan
2/26/2019 21:40,4.98,9.3,499.03,-1.5,-14.31,25237.4,24454.4,24446.1,-638.4,-6237.6,    nan,      nan,   nan
