TARGET,PACKET,STF1_SCID,STF1_FIFO,CCSDS_PKT_VER,CCSDS_PKT_TYP,CCSDS_SEC_FLG,CCSDS_APID,CCSDS_SEQ_FLAGS,CCSDS_SEQ_COUNT,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,GEIGER_HEADER_EXP_STATUS,GEIGER_HEADER_EXP_NUMBER,GEIGER_HEADER_SYNC_CFE_ELAPSED_SECONDS,GEIGER_HEADER_SYNC_CFE_ELAPSED_SUBSECONDS,GEIGER_HEADER_SYNC_FIRMWARE_TIME,GEIGER_HEADER_COMMAND_TIME,GEIGER_HEADER_PAYLOAD_SIZE,GEIGER_DATA_START_TM,GEIGER_DATA_STOP_TM,GEIGER_DATA_0_COUNTS,GEIGER_DATA_0_OVERFLO,GEIGER_DATA_1_COUNTS,GEIGER_DATA_1_OVERFLO,
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,120,43,2339174,40027,0,1,2339159,1199575040,1293712,1308922,18,1293822,1308928,139,0,66,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,123,43,2339245,62215,0,1,2339230,2681556992,1365068,1380281,18,1365174,1380289,139,0,67,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,127,43,2339341,49967,0,1,2339326,276836352,1460516,1476103,18,1460810,1476105,144,0,73,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,128,43,2339365,36007,0,1,2339350,752214016,1484624,1499889,18,1484735,1499889,136,0,69,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,129,43,2339914,54269,0,1,2339846,3571675136,989,16199,18,1100,16204,756,0,380,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,130,43,2340003,47765,0,1,2339923,1068494848,77417,92626,18,77524,92628,1042,0,532,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,133,43,2340134,37685,0,1,2340119,1074176000,273452,288668,18,273565,288669,1692,0,913,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,135,43,2340182,23421,0,1,2340166,3611312128,321049,336452,18,321163,336457,1287,0,672,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,136,43,2340206,5240,0,1,2340190,3259338752,344967,360176,18,345076,360181,1341,0,683,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,137,43,2340229,59693,0,1,2340214,2403913728,368769,384007,18,368901,384015,1387,0,956,0
